"character","play","genre","path"
"FROTH","Measure for Measure","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Measure%20for%20Measure_characters/FROTH.txt"
"GENTLEMAN 1","Measure for Measure","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Measure%20for%20Measure_characters/GENTLEMAN%201.txt"
"GENTLEMAN 2","Measure for Measure","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Measure%20for%20Measure_characters/GENTLEMAN%202.txt"
"ISABELLA","Measure for Measure","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Measure%20for%20Measure_characters/ISABELLA.txt"
"JULIET","Measure for Measure","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Measure%20for%20Measure_characters/JULIET.txt"
"JUSTICE","Measure for Measure","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Measure%20for%20Measure_characters/JUSTICE.txt"
"LUCIO","Measure for Measure","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Measure%20for%20Measure_characters/LUCIO.txt"
"MARIANA","Measure for Measure","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Measure%20for%20Measure_characters/MARIANA.txt"
"MESSENGER","Measure for Measure","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Measure%20for%20Measure_characters/MESSENGER.txt"
"OVERDONE","Measure for Measure","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Measure%20for%20Measure_characters/OVERDONE.txt"
"POMPEY","Measure for Measure","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Measure%20for%20Measure_characters/POMPEY.txt"
"PROVOST","Measure for Measure","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Measure%20for%20Measure_characters/PROVOST.txt"
"SERVANT","Measure for Measure","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Measure%20for%20Measure_characters/SERVANT.txt"
"ANTONIO","Much Ado About Nothing","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Much%20Ado%20About%20Nothing_characters/ANTONIO.txt"
"BALTHAZAR","Much Ado About Nothing","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Much%20Ado%20About%20Nothing_characters/BALTHAZAR.txt"
"BEATRICE","Much Ado About Nothing","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Much%20Ado%20About%20Nothing_characters/BEATRICE.txt"
"BENEDICK","Much Ado About Nothing","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Much%20Ado%20About%20Nothing_characters/BENEDICK.txt"
"BORACHIO","Much Ado About Nothing","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Much%20Ado%20About%20Nothing_characters/BORACHIO.txt"
"BOY","Much Ado About Nothing","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Much%20Ado%20About%20Nothing_characters/BOY.txt"
"CLAUDIO","Much Ado About Nothing","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Much%20Ado%20About%20Nothing_characters/CLAUDIO.txt"
"CONRADE","Much Ado About Nothing","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Much%20Ado%20About%20Nothing_characters/CONRADE.txt"
"DOGBERRY","Much Ado About Nothing","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Much%20Ado%20About%20Nothing_characters/DOGBERRY.txt"
"DON JOHN","Much Ado About Nothing","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Much%20Ado%20About%20Nothing_characters/DON%20JOHN.txt"
"DON PEDRO","Much Ado About Nothing","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Much%20Ado%20About%20Nothing_characters/DON%20PEDRO.txt"
"dramatis_personae","Much Ado About Nothing","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Much%20Ado%20About%20Nothing_characters/dramatis_personae.txt"
"FRIAR FRANCIS","Much Ado About Nothing","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Much%20Ado%20About%20Nothing_characters/FRIAR%20FRANCIS.txt"
"HERO","Much Ado About Nothing","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Much%20Ado%20About%20Nothing_characters/HERO.txt"
"LEONATO","Much Ado About Nothing","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Much%20Ado%20About%20Nothing_characters/LEONATO.txt"
"LORD","Much Ado About Nothing","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Much%20Ado%20About%20Nothing_characters/LORD.txt"
"MARGARET","Much Ado About Nothing","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Much%20Ado%20About%20Nothing_characters/MARGARET.txt"
"MESSENGER","Much Ado About Nothing","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Much%20Ado%20About%20Nothing_characters/MESSENGER.txt"
"SEXTON","Much Ado About Nothing","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Much%20Ado%20About%20Nothing_characters/SEXTON.txt"
"URSULA","Much Ado About Nothing","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Much%20Ado%20About%20Nothing_characters/URSULA.txt"
"VERGES","Much Ado About Nothing","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Much%20Ado%20About%20Nothing_characters/VERGES.txt"
"WATCH 1","Much Ado About Nothing","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Much%20Ado%20About%20Nothing_characters/WATCH%201.txt"
"WATCH 2","Much Ado About Nothing","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Much%20Ado%20About%20Nothing_characters/WATCH%202.txt"
"WATCH","Much Ado About Nothing","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Much%20Ado%20About%20Nothing_characters/WATCH.txt"
"ALL","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/ALL.txt"
"ANTIOCHUS","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/ANTIOCHUS.txt"
"BAWD","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/BAWD.txt"
"BOULT","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/BOULT.txt"
"CERIMON","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/CERIMON.txt"
"CLEON","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/CLEON.txt"
"DAUGHTER","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/DAUGHTER.txt"
"DIANA","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/DIANA.txt"
"DIONYZA","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/DIONYZA.txt"
"dramatis_personae","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/dramatis_personae.txt"
"ESCANES","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/ESCANES.txt"
"FISHERMAN 1","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/FISHERMAN%201.txt"
"FISHERMAN 2","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/FISHERMAN%202.txt"
"FISHERMAN 3","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/FISHERMAN%203.txt"
"GENTLEMAN 1","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/GENTLEMAN%201.txt"
"GENTLEMAN 2","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/GENTLEMAN%202.txt"
"HELICANUS","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/HELICANUS.txt"
"KNIGHT 1","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/KNIGHT%201.txt"
"KNIGHT 2","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/KNIGHT%202.txt"
"KNIGHT 3","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/KNIGHT%203.txt"
"KNIGHTS","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/KNIGHTS.txt"
"LEONINE","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/LEONINE.txt"
"LORD 1","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/LORD%201.txt"
"LORD 2","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/LORD%202.txt"
"LORD 3","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/LORD%203.txt"
"LORD","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/LORD.txt"
"LYCHORIDA","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/LYCHORIDA.txt"
"LYSIMACHUS","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/LYSIMACHUS.txt"
"MARINA","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/MARINA.txt"
"MARSHAL","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/MARSHAL.txt"
"MESSENGER","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/MESSENGER.txt"
"PANDAR","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/PANDAR.txt"
"PERICLES","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/PERICLES.txt"
"PHILEMON","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/PHILEMON.txt"
"PIRATE 1","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/PIRATE%201.txt"
"PIRATE 2","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/PIRATE%202.txt"
"PIRATE 3","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/PIRATE%203.txt"
"SAILOR 1","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/SAILOR%201.txt"
"SAILOR 2","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/SAILOR%202.txt"
"SAILOR TYRIAN","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/SAILOR%20TYRIAN.txt"
"SERVANT 1","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/SERVANT%201.txt"
"SERVANT","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/SERVANT.txt"
"SIMONIDES","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/SIMONIDES.txt"
"THAISA","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/THAISA.txt"
"THALIARD","Pericles, Prince of Tyre","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/Pericles,%20Prince%20of%20Tyre_characters/THALIARD.txt"
"ABBESS","The Comedy of Errors","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/The%20Comedy%20of%20Errors_characters/ABBESS.txt"
"ADRIANA","The Comedy of Errors","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/The%20Comedy%20of%20Errors_characters/ADRIANA.txt"
"ÆGEON","The Comedy of Errors","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/The%20Comedy%20of%20Errors_characters/%C6GEON.txt"
"ANGELO","The Comedy of Errors","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/The%20Comedy%20of%20Errors_characters/ANGELO.txt"
"ANTIPHOLUS EPH.","The Comedy of Errors","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/The%20Comedy%20of%20Errors_characters/ANTIPHOLUS%20EPH..txt"
"ANTIPHOLUS SYR.","The Comedy of Errors","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/The%20Comedy%20of%20Errors_characters/ANTIPHOLUS%20SYR..txt"
"BALTHAZAR","The Comedy of Errors","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/The%20Comedy%20of%20Errors_characters/BALTHAZAR.txt"
"COURTIER","The Comedy of Errors","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/The%20Comedy%20of%20Errors_characters/COURTIER.txt"
"dramatis_personae","The Comedy of Errors","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/The%20Comedy%20of%20Errors_characters/dramatis_personae.txt"
"DROMIO EPH.","The Comedy of Errors","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/The%20Comedy%20of%20Errors_characters/DROMIO%20EPH..txt"
"DROMIO SYR.","The Comedy of Errors","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/The%20Comedy%20of%20Errors_characters/DROMIO%20SYR..txt"
"DUKE","The Comedy of Errors","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/The%20Comedy%20of%20Errors_characters/DUKE.txt"
"GAOLER","The Comedy of Errors","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/The%20Comedy%20of%20Errors_characters/GAOLER.txt"
"LUCE","The Comedy of Errors","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/The%20Comedy%20of%20Errors_characters/LUCE.txt"
"MERCHANT 2","The Comedy of Errors","comedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/comedies/The%20Comedy%20of%20Errors_characters/MERCHANT%202.txt"
